target_id	length	eff_length	est_counts	tpm
Y71F9AL.18a.2	3101	2818.36	120.443	1.30526
Y71F9AL.18b.1	267	52.2811	0	0
Y71F9AL.18c.1	774	491.629	52.9071	3.28691
Y71F9AL.18d.1	1047	764.363	27.147	1.08476
E02H1.4.1	1861	1578.36	25.266	0.488924
E02H1.4.2	1857	1574.36	562.734	10.9172
F20C5.1a.1	2616	2333.36	17.0707	0.22345
F20C5.1b.1	2568	2285.36	515.5	6.88946
F20C5.1c.1	1878	1595.36	2.33378e-08	4.46799e-10
F20C5.1d.1	2118	1835.36	51.2662	0.853142
F20C5.1e.1	1815	1532.36	147.322	2.93641
F20C5.1f.1	2622	2339.36	0	0
F20C5.1g.1	2555	2272.36	0	0
F20C5.1h.1	2613	2330.36	182.376	2.39031
F20C5.1i.1	2628	2345.36	216.465	2.81896
H23L24.5.1	1790	1507.36	84	1.70205
ZK1005.1a.1	6958	6675.36	3727.78	17.0564
ZK1005.1b.1	6856	6573.36	8550.22	39.7284
B0218.3.1	1671	1388.36	1236	27.1911
F42G8.3a.1	1537	1254.36	499.523	12.1631
F42G8.3b.1	1511	1228.36	176.477	4.38807
F42G8.3c.1	600	319.217	0	0
F42G8.3d.1	585	304.716	0	0
F42G8.4a.1	1860	1577.36	882	17.0785
F42G8.4a.2	1781	1498.36	0	0
F42G8.4a.3	1783	1500.36	0	0
F42G8.4b.1	903	620.363	0	0
C44B7.8.1	2086	1803.36	1769.26	29.9654
C44B7.9.1	2162	1879.36	1077.74	17.5152
C54G10.3a.1	2586	2303.36	153.07	2.02974
C54G10.3b.1	2656	2373.36	1539.93	19.8175
T02D1.5.1	2334	2051.36	611	9.09725
T10H9.5a.1	1870	1587.36	382.7	7.36366
T10H9.5c.1	2351	2068.36	28.3001	0.4179
ZK256.1a.1	3263	2980.36	1166.43	11.9536
ZK256.1a.2	3303	3020.36	1052.21	10.6403
ZK256.1a.3	3393	3110.36	490.014	4.81181
ZK256.1b.1	2192	1909.36	95.3467	1.52521
ZK256.1c.1	2937	2654.36	0	0
H12C20.2.1	2561	2278.36	250.106	3.35284
H12C20.2.2	3203	2920.36	222.894	2.33116
C10G11.5a.1	1578	1295.36	593.571	13.9956
C10G11.5b.1	1486	1203.36	26.084	0.662049
C10G11.5c.1	1455	1172.36	304.52	7.93351
C10G11.5c.2	1553	1270.36	13.8252	0.332396
Y76A2B.1a.1	3671	3388.36	2041.04	18.3982
Y76A2B.1b.1	3803	3520.36	549.551	4.76795
Y76A2B.1c.1	4028	3745.36	0	0
Y76A2B.1c.2	3957	3674.36	32.3048	0.268533
Y76A2B.1d.1	3911	3628.36	1911.41	16.0899
Y76A2B.1d.2	4390	4107.36	186.694	1.38829
W09B6.1a.1	6840	6557.36	3955.41	18.4236
W09B6.1a.2	6517	6234.36	13972.6	68.4535
W09B6.1a.3	6674	6391.36	1024.49	4.89583
W09B6.1a.4	6461	6178.36	4981.38	24.6257
W09B6.1b.1	2442	2159.36	48.1564	0.681145
W09B6.1c.1	6498	6215.36	0	0
W10C8.2.1	2560	2277.36	1254	16.8181
F52E1.1.1	1117	834.363	156	5.71059
C05A2.1.1	1493	1210.36	913	23.0392
C29E6.3.1	1423	1140.36	0	0
Y75B8A.30.1	1250	967.363	746	23.5538
Y49E10.3.1	1279	996.363	155	4.75144
F55A12.3.1	2403	2120.36	2036.09	29.329
F55A12.3.2	2550	2267.36	329.525	4.43894
F55A12.3.3	2834	2551.36	281.388	3.36857
Y48G9A.8.1	1560	1277.36	2122	50.7391
VF11C1L.1a.1	4849	4566.36	1158.93	7.75173
VF11C1L.1b.1	4816	4533.36	85.0692	0.573144
C15F1.4.1	1320	1037.36	311	9.15675
T14G10.1a.1	2116	1833.36	835.769	13.9235
T14G10.1b.1	2116	1833.36	378.231	6.30116
F44C4.5.1	1012	729.363	68	2.84758
C18E3.7b.1	2798	2515.36	0.00241691	2.93475e-05
C18E3.7b.2	2536	2253.36	0	0
C18E3.7b.3	2877	2594.36	136.409	1.60592
C18E3.7b.4	2866	2583.36	0	0
C18E3.7c.1	2855	2572.36	562.404	6.67771
C18E3.7d.1	2890	2607.36	0	0
C18E3.7d.2	2861	2578.36	0	0
C18E3.7d.3	2933	2650.36	110.095	1.26874
C18E3.7d.4	2261	1978.36	0	0
Y110A7A.18.1	3260	2977.36	1121	11.4997
F52C9.8a.1	5531	5248.36	1086.15	6.32087
F52C9.8a.2	5541	5258.36	0	0
F52C9.8a.3	5579	5296.36	2374.62	13.6939
F52C9.8a.4	5599	5316.36	534.698	3.07189
F52C9.8b.1	5338	5055.36	3075.87	18.5835
F52C9.8c.1	2391	2108.36	461.13	6.68021
F52C9.8f.1	1330	1047.36	528.148	15.4018
F52C9.8g.1	2397	2114.36	10.3901	0.150091
F40F8.7.1	1087	804.363	2305	87.5246
AC3.4.1	1401	1118.36	0	0
C03A7.4.1	1259	976.363	11.3704	0.355694
C05B5.3.1	1294	1011.36	343	10.3585
C07G1.5.1	2493	2210.36	713.893	9.86464
C07G1.5.2	2595	2312.36	680.107	8.98323
C07G1.5.3	2680	2397.36	0	0
C09E7.2.1	846	563.363	6	0.325293
C14C11.8a.1	2135	1852.36	0	0
C14C11.8b.1	2422	2139.36	40	0.571067
C18E9.3c.1	1999	1716.36	227.448	4.04749
C18E9.3c.2	1991	1708.36	0	0
C18E9.3d.1	2002	1719.36	10.4496	0.185629
C18E9.3e.1	1690	1407.36	15.3835	0.333858
C18E9.3f.1	1985	1702.36	646.595	11.6009
C18E9.3g.1	1383	1100.36	23.1234	0.641841
C24A8.3.1	6742	6459.36	4777	22.588
C24B5.5a.1	987	704.363	6	0.260175
C24B5.5b.1	846	563.363	0	0
C34E7.1a.1	2317	2034.36	3595.84	53.9863
C34E7.1a.2	2256	1973.36	32.2697	0.499458
C34E7.1b.1	975	692.363	206.891	9.12683
C34E7.1c.1	1599	1316.36	0	0
C34E7.1d.1	447	176.391	0	0
C34G6.7a.1	1587	1304.36	831.867	19.479
C34G6.7a.2	1601	1318.36	362.188	8.39094
C34G6.7b.1	1212	929.363	2.94482	0.0967798
C37A2.2.1	4645	4362.36	5883	41.1897
C37A2.5a.1	3155	2872.36	201.49	2.14252
C37A2.5b.1	2965	2682.36	892.51	10.1627
C37A2.5c.1	1950	1667.36	0	0
C37A2.5d.1	1503	1220.36	0	0
C46G7.4a.1	3784	3501.36	0	0
C46G7.4b.1	1848	1565.36	0	0
C46G7.4c.1	3052	2769.36	184.893	2.03917
C46G7.4d.1	1791	1508.36	0	0
C46G7.4e.1	1858	1575.36	0	0
C46G7.4f.1	1521	1238.36	828.225	20.4273
C46G7.4g.1	3243	2960.36	150.642	1.55422
C46G7.4h.1	3492	3209.36	148.595	1.41416
C46G7.4i.1	3255	2972.36	23.4566	0.241032
C46G7.4j.1	3189	2906.36	520.786	5.47295
C46G7.4k.1	3372	3089.36	0	0
C46G7.4l.1	3048	2765.36	23.1913	0.256144
C46G7.4m.1	3108	2825.36	87.0805	0.941366
C46G7.4n.1	3033	2750.36	1792.59	19.9069
C46G7.4o.1	3441	3158.36	0	0
C46G7.4p.1	3501	3218.36	0	0
C46G7.4q.1	3446	3163.36	0	0
C46G7.4r.1	3360	3077.36	0	0
C46G7.4s.1	3303	3020.36	0	0
C46G7.4t.1	3096	2813.36	166.535	1.80797
D1007.14.1	997	714.363	705	30.1427
D1044.3.1	2110	1827.36	2006	33.5288
DY3.5.1	2258	1975.36	34	0.525707
E01G4.4a.1	2239	1956.36	2634.17	41.125
E01G4.4b.1	1416	1133.36	0	0
E01G4.4c.1	1122	839.363	224.828	8.1811
F02E9.4a.1	4720	4437.36	2014.16	13.8638
F02E9.4b.1	4699	4416.36	199.839	1.38206
F10F2.9.1	1733	1450.36	3	0.0631766
F21C10.8a.1	1227	944.363	723.242	23.3914
F21C10.8b.1	1215	932.363	972.758	31.8663
F29C12.1a.1	1959	1676.36	102.408	1.86585
F29C12.1b.1	1953	1670.36	10.5924	0.193684
F35B3.5a.1	3800	3517.36	2449.8	21.2728
F35B3.5b	2693	2410.36	0	0
F35B3.5c.1	3788	3505.36	157.416	1.3716
F35B3.5d.1	1161	878.363	27.7868	0.966218
F35B3.5e.1	1794	1511.36	0	0
F35D11.2a.1	1745	1462.36	641.931	13.4074
F35D11.2a.2	1817	1534.36	106.829	2.12653
F35D11.2a.3	1817	1534.36	0	0
F35D11.2b.1	1536	1253.36	1231.24	30.0039
F39D8.1a.1	3268	2985.36	56.7241	0.58034
F39D8.1b.1	3225	2942.36	240.966	2.50133
F39D8.1c.1	2775	2492.36	0	0
F39D8.1d.1	2414	2131.36	112.188	1.60769
F39D8.1e.1	2369	2086.36	31.2902	0.458067
F39D8.1f.1	2244	1961.36	232.181	3.6156
F39D8.1g.1	2253	1970.36	165.52	2.56576
F39D8.1h.1	2473	2190.36	131.13	1.82852
F40F4.8.1	1885	1602.36	948	18.07
F44B9.7.1	1484	1201.36	657	16.7033
F48F7.4.1	2389	2106.36	1688	24.4766
F52D1.3a.1	2583	2300.36	36.8691	0.489529
F52D1.3b.1	2870	2587.36	0	0
F52D1.3c.1	2502	2219.36	15.1309	0.208232
F53A3.4a.1	6293	6010.36	3350.01	17.0238
F53A3.4b.1	6389	6106.36	0	0
F53A3.4c.1	4437	4154.36	10.4634	0.076927
F53A3.4d.1	3523	3240.36	678.698	6.39726
F53A3.4d.2	3201	2918.36	10531	110.216
F53A3.4d.3	3131	2848.36	747.811	8.01878
F53G2.4a.1	1678	1395.36	778.708	17.0451
F53G2.4b.1	1694	1411.36	41.167	0.890886
F53G2.4c.1	1166	883.363	15.1248	0.522952
F54E2.3a.1	13388	13105.4	8.92391e-07	2.07978e-09
F54E2.3c.1	12630	12347.4	0	0
F54E2.3d.1	12990	12707.4	1067.8	2.56653
F54E2.3e.1	15309	15026.4	26549.8	53.9659
F54E2.3f.1	14547	14264.4	1135.22	2.43073
F54E2.3g.1	14892	14609.4	843.81	1.76411
F54E2.3h.1	14769	14486.4	943.492	1.98926
F54E2.3i.1	12975	12692.4	1.00188e-08	2.41094e-11
F54E2.3j.1	12852	12569.4	0	0
F54E2.3k.1	10194	9911.36	0	0
F54E2.3l.1	9783	9500.36	1386.83	4.45857
F55A12.9a.1	2041	1758.36	4673.05	81.1714
F55A12.9b.1	2205	1922.36	536.863	8.52982
F55A12.9c.1	1995	1712.36	2276.09	40.5981
F55A12.9d.1	1908	1625.36	0	0
F55A12.9e.1	1722	1439.36	0	0
F56F3.1.1	3317	3034.36	6846	68.9098
F57B9.9.1	1843	1560.36	52	1.01786
F59B10.1.1	3654	3371.36	2540	23.0112
K07D4.8.1	1056	773.363	3833	151.379
K11D12.2.1	1637	1354.36	1401.72	31.6109
K11D12.2.2	1494	1211.36	312.281	7.87378
R07B7.3a.1	1243	960.363	4143.6	131.781
R07B7.3b	1468	1185.36	4971.4	128.097
R09B5.5.1	1277	994.363	31	0.9522
R09E10.7.1	5538	5255.36	1253	7.28216
R09F10.7.1	1300	1017.36	0	0
R119.4.1	2313	2030.36	16920	254.53
R11G11.7.1	536	257.557	407	48.2651
T03G11.1b.1	4151	3868.36	9.52195	0.0751814
T03G11.1c.1	4422	4139.36	2212.54	16.3256
T03G11.1d.1	3945	3662.36	812.935	6.77963
T06E4.11.1	1547	1264.36	5	0.120784
T12F5.5a.1	3367	3084.36	2584.18	25.5899
T12F5.5a.2	3895	3612.36	161.56	1.36601
T12F5.5b.1	2811	2528.36	1.93338e-05	2.33555e-07
T12F5.5b.2	3232	2949.36	456.732	4.72982
T12F5.5b.3	2845	2562.36	2035.49	24.2627
T12F5.5b.4	3001	2718.36	5.81772e-05	6.53667e-07
T13H2.4a.1	4903	4620.36	1083.09	7.15981
T13H2.4b.1	6449	6166.36	3396.24	16.8221
T13H2.4c.1	6452	6169.36	51.2364	0.253659
T13H2.4d.1	4899	4616.36	0.000557161	3.68632e-06
T13H2.4e.1	4879	4596.36	924.509	6.1434
T13H2.4f.1	6373	6090.36	2.50537e-05	1.25644e-07
T13H2.4f.2	4843	4560.36	808.919	5.41773
T16A1.7.1	3090	2807.36	13	0.141435
T16G1.1.1	2281	1998.36	23	0.351532
T16G1.10a.1	475	201.358	84.5374	12.8231
T16G1.10b	449	178.187	17.4626	2.99326
T19B10.4a.1	891	608.363	1380.42	69.3044
T19B10.4b	859	576.363	542.955	28.7726
T19B10.4c	2038	1755.36	923.622	16.0709
T23F1.6.1	1079	796.363	91	3.49013
W01B11.5a.1	1394	1111.36	0	0
W01B11.5b.1	1890	1607.36	0	0
W01B11.5b.2	1900	1617.36	0	0
W01B11.5b.3	1862	1579.36	247.014	4.77695
W01B11.5c.1	1227	944.363	52.4377	1.69596
W01B11.5d.1	1683	1400.36	9.54864	0.208263
W01C9.3a.1	2729	2446.36	77	0.96135
W01C9.3b.1	2806	2523.36	0	0
W02A2.3a.1	1503	1220.36	85.1416	2.13091
W02A2.3b.1	1417	1134.36	65.8584	1.77325
W03D2.1a.1	1657	1374.36	57.9382	1.28758
W03D2.1b.1	1610	1327.36	7449.49	171.415
W03D2.1c.1	1620	1337.36	83.506	1.90713
W03D2.1d	1517	1234.36	43.0642	1.06558
W03D2.1e.1	249	44.6557	0	0
Y105C5A.3.1	1008	725.363	0.25	0.0105268
Y105C5A.5.1	1008	725.363	0.25	0.0105268
Y105C5A.6.1	1008	725.363	0.25	0.0105268
Y111B2A.14a.1	4788	4505.36	558.235	3.78441
Y111B2A.14a.2	4516	4233.36	402.063	2.90082
Y111B2A.14a.3	4407	4124.36	202.328	1.49834
Y111B2A.14b.1	4869	4586.36	327.809	2.18305
Y111B2A.14c.1	4357	4074.36	0	0
Y111B2A.14d.1	4260	3977.36	0	0
Y111B2A.14e.1	3771	3488.36	0	0
Y111B2A.14f.1	3681	3398.36	0	0
Y111B2A.14g.1	3762	3479.36	0	0
Y111B2A.14h.1	3672	3389.36	0	0
Y111B2A.14i.1	3201	2918.36	0	0
Y111B2A.14j.1	3111	2828.36	0	0
Y111B2A.14k.1	3192	2909.36	0	0
Y111B2A.14l.1	3102	2819.36	0	0
Y111B2A.14m.1	1773	1490.36	282.799	5.79559
Y111B2A.14n.1	1683	1400.36	0	0
Y111B2A.14o.1	1164	881.363	42.0239	1.45631
Y111B2A.14p.1	519	241.675	52.3004	6.60977
Y111B2A.14r.1	336	90.3985	27.2912	9.2209
Y111B2A.14s.1	3788	3505.36	351.684	3.0643
Y111B2A.14t.1	2448	2165.36	60.5272	0.853752
Y39A3CR.7.1	938	655.363	30	1.39814
Y39E4B.3a.1	1452	1169.36	2430.59	63.4855
Y39E4B.3b.1	1510	1227.36	599.596	14.921
Y39E4B.3c.1	1292	1009.36	1007.81	30.496
Y41C4A.5.1	1243	960.363	0	0
Y43H11AL.3a.1	6937	6654.36	0.0334984	0.000153755
Y43H11AL.3a.2	7052	6769.36	3504.78	15.8134
Y43H11AL.3b.1	1248	965.363	34.1866	1.08162
Y57A10A.18a.1	5228	4945.36	3007.77	18.5763
Y57A10A.18a.2	5125	4842.36	5754	36.2931
Y57A10A.18b.1	5214	4931.36	855.835	5.30072
Y57A10A.18c.1	4987	4704.36	1677.04	10.8882
Y57A10A.18d.1	5174	4891.36	5882.93	36.7346
Y57A10A.18e.1	5197	4914.36	8056.42	50.071
Y71G12B.21.1	707	424.942	450	32.3441
Y73B6BR.1a.1	1745	1462.36	918.822	19.1906
Y73B6BR.1b.1	1930	1647.36	772.178	14.3166
Y73F8A.8.1	1263	980.363	0.0230172	0.000717095
Y73F8A.9.1	1260	977.363	0.976983	0.0305311
Y75B8A.27.1	1484	1201.36	984	25.0168
ZC15.8.1	382	123.14	3262	809.092
ZK1067.7.1	1405	1122.36	192	5.22492
ZK1236.6.1	673	391.104	572	44.6699
ZK488.10.1	578	297.806	84	8.61505
ZK488.7.1	535	256.583	60	7.14225
D2030.6.1	2666	2383.36	752	9.63694
F58A4.4a.1	1328	1045.36	177	5.17151
F58A4.4b.1	417	150.757	0	0
W02D9.1a.1	1606	1323.36	319.934	7.38402
W02D9.1b.1	969	686.363	50.066	2.22793
C06E8.3a.1	1836	1553.36	360.808	7.09439
C06E8.3b.1	636	354.4	60.8081	5.24059
C06E8.3c.1	1527	1244.36	54.7849	1.3447
C06E8.3d.1	2087	1804.36	1460.6	24.724
F45H7.4.1	1708	1425.36	0	0
F45H7.4.2	1783	1500.36	616	12.54
T19D2.2.1	1560	1277.36	4302.94	102.887
T19D2.2.2	1480	1197.36	3.5521	0.0906089
T19D2.2.3	1173	890.363	22.5101	0.772185
R166.4.1	1712	1429.36	761	16.2612
F22D6.5a.1	2506	2223.36	0.289233	0.00397329
F22D6.5a.2	2641	2358.36	1071.63	13.8786
F22D6.5a.3	2642	2359.36	414.737	5.36895
F22D6.5b.1	2718	2435.36	536.344	6.72653
C50C3.6.1	7407	7124.36	12232	52.44
W07E6.4.1	2095	1812.36	833	14.0382
T20H4.3a.1	1933	1650.36	3536.84	65.4557
T20H4.3b.1	1797	1514.36	14.1608	0.285607
T27F6.5a.1	1482	1199.36	246.289	6.272
T27F6.5b.1	345	96.5822	0	0
T27F6.5c.1	501	225.174	0	0
T27F6.5d.1	1561	1278.36	153.711	3.6725
C11H1.4a.1	3161	2878.36	237.837	2.52375
C11H1.4b.1	813	530.527	5.16292	0.297235
ZK809.7.1	1026	743.363	130.316	5.35438
C15H9.8a.1	1325	1042.36	356	10.4314
C15H9.8b.1	618	336.852	0	0
C34C6.6a.1	1549	1266.36	509	12.2764
C34C6.6b.1	1503	1220.36	0	0
F39G3.7.1	2254	1971.36	188	2.91275
C47B2.8.1	645	363.327	159	13.3663
F08B12.2.1	1093	810.363	143	5.38974
F32A5.6.1	1080	797.363	269	10.304
R07H5.1.1	1081	798.363	412	15.7619
R07H5.1.2	1022	739.363	0	0
F54F2.8.1	1204	921.363	1182	39.1831
C37A5.9.1	1973	1690.36	1419	25.6398
Y113G7B.23a.1	3069	2786.36	4262.35	46.7221
Y113G7B.23b.1	2058	1775.36	0	0
Y113G7B.23c.1	3004	2721.36	0	0
Y113G7B.23d.1	2067	1784.36	0	0
Y113G7B.23e.1	4009	3726.36	509.3	4.17446
Y113G7B.23f.1	1569	1286.36	0	0
Y113G7B.23g.1	1341	1058.36	894.119	25.8031
Y113G7B.23h.1	1350	1067.36	16.2328	0.464509
F01G4.1.1	4813	4530.36	5556	37.4577
F29B9.4a.1	1346	1063.36	0	0
F29B9.4a.2	1418	1135.36	74.7844	2.01181
F29B9.4b.1	855	572.363	0	0
F29B9.4c.1	1251	968.363	83.2156	2.62469
M03F8.2a.1	1293	1010.36	82.7154	2.50046
M03F8.2b.1	1637	1354.36	38.964	0.878699
M03F8.2c.1	1715	1432.36	0	0
M03F8.2d.1	1694	1411.36	436.456	9.44524
M03F8.2e.1	1531	1248.36	1.86484	0.0456259
M03F8.2e.2	387	127.089	0	0
D2089.4a.1	2396	2113.36	1177.98	17.0246
D2089.4b.1	1477	1194.36	511.019	13.0681
ZK675.1a.1	5052	4769.36	30.5986	0.195954
ZK675.1b.1	5068	4785.36	13744.4	87.7248
Y110A2AL.8a.1	4362	4079.36	2480.71	18.5736
Y110A2AL.8b.1	4371	4088.36	1386.29	10.3566
Y110A2AL.8c.1	4104	3821.36	0	0
F07C3.1.1	2959	2676.36	40.0096	0.456594
F42G9.9a.1	1477	1194.36	1838.06	47.004
F42G9.9b.1	1612	1329.36	393.316	9.0367
F42G9.9c.1	1604	1321.36	295.773	6.83673
F42G9.9d.1	2004	1721.36	0	0
F42G9.9d.2	1465	1182.36	29.1758	0.753674
F42G9.9d.3	2068	1785.36	133.576	2.28514
C48D5.2a.1	3536	3253.36	1341.29	12.5922
C48D5.2b.1	2347	2064.36	1110.12	16.4246
C48D5.2c.1	1773	1490.36	392.594	8.04569
F59G1.5.1	2721	2438.36	1861	23.3109
C09D8.1a.1	7008	6725.36	0	0
C09D8.1b.1	4959	4676.36	3463.24	22.6197
C09D8.1c.1	4114	3831.36	1394.41	11.116
C09D8.1d.1	6030	5747.36	0	0
C09D8.1e.1	6457	6174.36	692.282	3.42454
C09D8.1f.1	6615	6332.36	0	0
C09D8.1g.1	4764	4481.36	682.712	4.65306
C09D8.1h.1	3252	2969.36	0	0
C09D8.1i.1	6675	6392.36	589.986	2.81898
C09D8.1j.1	6747	6464.36	5.41922e-07	2.56049e-09
C09D8.1k.1	6213	5930.36	23.2313	0.119648
C09D8.1l.1	6743	6460.36	2078.75	9.82782
C09D8.1m.1	6199	5916.36	360.383	1.86046
C09D8.1n.1	5628	5345.36	2.71862e-06	1.5534e-08
C24B5.3.1	3005	2722.36	74	0.830228
C32E8.8.1	2909	2626.36	102	1.1862
C41D7.2.1	3009	2726.36	321.592	3.60274
C41D7.2.2	3002	2719.36	392.408	4.4074
C45B2.7.1	3121	2838.36	87	0.936188
C53C11.3.1	3486	3203.36	1971	18.7928
C54A12.1.1	3075	2792.36	263	2.87671
F44F4.4.1	2798	2515.36	809	9.82335
F54G8.5.1	2594	2311.36	12	0.158571
F55F8.1.1	2810	2527.36	20	0.241699
F55F8.1.2	2946	2663.36	0	0
F56C11.2a.1	2680	2397.36	146.494	1.86637
F56C11.2a.2	2813	2530.36	380.506	4.59293
F56C11.2b.1	2010	1727.36	0	0
K07A3.2a.1	2927	2644.36	656.743	7.58553
K07A3.2b	3311	3028.36	314.241	3.16932
K07C10.1.1	3408	3125.36	1197	11.6978
R09H10.4.1	2954	2671.36	124	1.41775
T07H8.6.1	2606	2323.36	45	0.591571
T21H3.2a.1	2573	2290.36	18.6044	0.248098
T21H3.2b.1	2763	2480.36	15.3956	0.18958
Y18D10A.7.1	2833	2550.36	96	1.14969
Y38F1A.3.1	2988	2705.36	132	1.49025
Y39A1B.2a.1	3040	2757.36	12	0.132923
Y39A1B.2b.1	2175	1892.36	0	0
Y39A1B.2c.1	2157	1874.36	0	0
Y53F4B.28.1	2728	2445.36	39	0.487117
Y65B4BR.3.1	3390	3107.36	2225	21.87
Y80D3A.7a.1	2772	2489.36	368.793	4.52487
Y80D3A.7b.1	2043	1760.36	6.20687	0.107692
ZK270.1.1	3300	3017.36	2682.79	27.1563
ZK270.1.2	3424	3141.36	50.2117	0.488201
F46G10.5a.1	2736	2453.36	0	0
F46G10.5b.1	2965	2682.36	3053	34.7633
Y45F10A.2.1	1737	1454.36	68	1.42806
F54C9.8.1	2069	1786.36	81	1.38493
F18A11.1.1	1881	1598.36	35.0446	0.669664
B0273.2.1	1843	1560.36	55.3561	1.08356
C30G12.7.1	1820	1537.36	213	4.2317
W06B11.2.1	3322	3039.36	8667	87.0959
W06H3.2a.1	1332	1049.36	923	26.865
W06H3.2b.1	414	148.402	0	0
Y39A3CL.6.1	1222	939.363	1341	43.602
T14G10.2a.1	4745	4462.36	54.7728	0.374897
T14G10.2b.1	4928	4645.36	1499.57	9.85961
T14G10.2b.2	4784	4501.36	128.48	0.871775
T14G10.2b.3	4882	4599.36	31.0033	0.205883
T14G10.2b.4	4715	4432.36	40.3074	0.277754
T14G10.2b.5	4550	4267.36	0	0
T14G10.2c.1	258	48.6743	0	0
T14G10.2d.1	4044	3761.36	0.0404391	0.000328373
T14G10.2e.1	3918	3635.36	392.822	3.30035
T14G10.2f.1	3567	3284.36	0	0
T14G10.2g.1	3441	3158.36	0	0
T20G5.5.1	3352	3069.36	181	1.80112
ZK994.3.1	4146	3863.36	1198	9.47115
K09C8.5.1	4116	3833.36	751	5.98372
D2023.2a.1	3888	3605.36	471.534	3.99462
D2023.2a.2	4003	3720.36	18845.5	154.715
D2023.2b.1	1851	1568.36	0	0
D2085.1.1	6931	6648.36	3871	17.7836
T05C12.10.1	3853	3570.36	229	1.959
Y45F10B.10a.1	4890	4607.36	1282.78	8.50374
Y45F10B.10b.1	401	137.97	8.75279	1.93765
Y45F10B.10c.1	3984	3701.36	149.472	1.23342
C39F7.4.1	1096	813.363	7929	297.746
C18A3.6a.1	1460	1177.36	574.439	14.902
C18A3.6b.1	1212	929.363	2269.56	74.5878
F26H9.6.1	1081	798.363	3802	145.453
F59B2.7.1	832	549.363	192	10.6746
T25G12.4.1	913	630.363	651	31.5429
W03C9.3.1	791	508.579	4154	249.471
D1037.4.1	1044	761.363	1809	72.5702
T23H2.5.1	696	413.983	1453	107.2
F53G12.1.1	1232	949.363	11965	384.939
W04G5.2a.1	616	334.953	26.8872	2.45174
W04G5.2b	685	403.024	4.11279	0.311686
W04G5.2c	588	307.562	0	0
K09A9.2.1	1300	1017.36	2199	66.0178
K09A9.2.2	1208	925.363	0	0
Y92C3B.3a.1	586	305.624	21.5491	2.15354
Y92C3B.3a.2	2094	1811.36	15.8997	0.268099
Y92C3B.3b.1	828	545.527	473.496	26.5101
Y92C3B.3b.2	2297	2014.36	1053.06	15.9671
Y62E10A.9.1	736	453.724	469.913	31.6328
Y62E10A.9.2	846	563.363	123.914	6.71804
T01B7.3.1	782	499.629	255	15.5885
Y11D7A.4.1	911	628.363	157	7.63134
Y45F3A.2.1	987	704.363	20.6788	0.896685
Y45F3A.2.2	1189	906.363	233.321	7.86255
F43D9.2.1	1156	873.363	241	8.42818
Y47D3A.25.1	880	597.363	1149	58.748
W01H2.3a.1	1526	1243.36	0	0
W01H2.3a.2	1554	1271.36	177.503	4.26431
W01H2.3a.3	1420	1137.36	114.118	3.06455
W01H2.3a.4	1308	1025.36	0	0
W01H2.3b.1	672	390.104	36.0251	2.82057
W01H2.3c.1	636	354.4	18.3534	1.58174
D2013.1.1	911	628.363	868	42.1911
K03D3.10.1	588	307.562	1	0.0993068
T04H1.4a.1	4084	3801.36	0	0
T04H1.4b.1	4113	3830.36	791	6.30737
Y43C5A.6a.1	1530	1247.36	0	0
Y43C5A.6b.1	1422	1139.36	62.4787	1.67487
Y43C5A.6c.1	1089	806.363	38.5213	1.45909
W06D4.6.1	2672	2389.36	82	1.0482
F38A3.2.1	1081	798.363	13458.8	514.894
T24C2.1.1	2136	1853.36	28	0.461434
K01G5.4.1	959	676.363	4301	194.223
C29E4.3a.1	3378	3095.36	1409.75	13.9105
C29E4.3b.1	3135	2852.36	88.245	0.944925
C29E4.3b.2	3278	2995.36	0	0
C26D10.1.1	2162	1879.36	2214	35.9814
R05D11.3.1	635	353.435	558	48.221
R12C12.2.1	1290	1007.36	895	27.1362
C27B7.8.1	1318	1035.36	1785	52.6571
C25D7.7.1	971	688.363	924	40.9983
C08F8.7.1	800	517.527	42.1648	2.48845
C44C11.1a.1	1157	874.363	1820.76	63.6024
C44C11.1b	507	230.686	42.2364	5.59213
F17C8.4.1	773	490.629	974.352	60.656
F17C8.4.2	772	489.629	27.6484	1.7247
K07A1.11.1	1335	1052.36	704	20.4324
F54E4.1a.1	9656	9373.36	1537.15	5.00878
F54E4.1b.1	9687	9404.36	143.372	0.465635
F54E4.1c.1	9057	8774.36	0	0
F54E4.1d.1	9012	8729.36	43.3958	0.151837
F54E4.1e.1	9090	8807.36	0	0
F54E4.1f.1	9045	8762.36	143.374	0.49976
F54E4.1g.1	9675	9392.36	3806.33	12.3778
F54E4.1h.1	9627	9344.36	4042.38	13.2129
Y54F10AM.10.1	5183	4900.36	2225.38	13.8704
T23F6.4a.1	2745	2462.36	2964.82	36.7755
T23F6.4b.1	1167	884.363	428.177	14.7878
F37A4.7a.1	3189	2906.36	1485.3	15.609
F37A4.7a.2	3781	3498.36	5.6692	0.0494958
F37A4.7a.3	3401	3118.36	577.881	5.66009
F37A4.7b.1	3087	2804.36	5.9524	0.064829
F37A4.7c.1	2889	2606.36	4.4577e-06	5.22382e-08
F37A4.7d.1	3600	3317.36	603.198	5.55365
F20D1.6.1	2909	2626.36	1768	20.5608
T22C1.10a.1	4089	3806.36	1934	15.5188
T22C1.10b.1	3876	3593.36	0	0
